"Name","URL"
"OFW Radio","https://s3.voscast.com:7711/live"
"Quran Radio راديو القرآن - Abdulbasit Abdulsamad - عبدالباسط عبدالصمد","https://radio.mp3islam.com/listen/abdulbasit/radio.mp3"
"Quran Radio راديو القرآن - Abdulrahman Alsudais - عبدالرحمن السديس","https://radio.mp3islam.com/listen/sudais/radio.mp3"
"Quran Radio راديو القرآن - Ali Alhuthaifi - علي الحذيفي","https://radio.mp3islam.com/listen/alhuthaifi/radio.mp3"
"Quran Radio راديو القرآن - Kuwait الكويت","https://radio.mp3islam.com/listen/quran_radio/radio.mp3"
"Quran Radio راديو القرآن - Maher Al Mueaqly - ماهر المعيقلي","https://radio.mp3islam.com/listen/maher/radio.mp3"
"Quran Radio راديو القرآن - Mishary Alafasy - مشاري العفاسي","https://radio.mp3islam.com/listen/mishary/radio.mp3"
"Quran Radio راديو القرآن - Mohammad Refat محمد رفعت","https://radio.mp3islam.com/listen/refaat/radio.mp3"
"Quran Radio راديو القرآن - Saud Al-Shuraim سعود الشريم","https://radio.mp3islam.com/listen/alshuraim/radio.mp3"
"Quran Radio راديو القرآن - Yasser AlDosari - ياسر الدوسري","https://radio.mp3islam.com/listen/yaser/radio.mp3"
"اذاعة القرآن الكريم","http://stream.radiojar.com/0tpy1h0kxtzuv"
"الكويت - البرنامج الثاني","https://montecarlodoualiya128k.ice.infomaniak.ch/mc-doualiya.mp3"
"تفسير بن عثيمين رحمه الله","https://qurango.net/radio/tafseer"
